Date,SPP,TL 1st Enc. (mm),Full Tag,11/7/2023,11/9/2023,3/19/2024,3/21/2024,11/4/2024,11/5/2024,3/18/2025,3/20/2025,11/3/2025,11/6/2025,,,,,
3/19/2024,RBT,170,989.001030621396,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,152,989.001030621397,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,122,989.001030621398,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SRN,445,989.001030621399,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,92,989.001030621400,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,365,989.001030621401,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SNR,365,989.001030621402,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,147,989.001030621403,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,457,989.001030621404,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,149,989.001030621405,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,98,989.001030621406,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,179,989.001030621407,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,205,989.001030621408,0,0,1,0,0,0,1,1,0,0,,,,,
3/19/2024,RBT,152,989.001030621409,0,0,1,0,0,1,0,0,0,0,,,,,
3/19/2024,RBT,384,989.001030621410,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,98,989.001030621411,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,394,989.001030621412,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,109,989.001030621413,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,174,989.001030621414,0,0,1,1,1,1,0,0,0,0,,,,,
3/19/2024,SCN,146,989.001030621415,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,183,989.001030621416,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,187,989.001030621417,0,0,1,1,0,0,0,0,1,0,,,,,
3/19/2024,SCN,89,989.001030621418,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,144,989.001030621419,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,103,989.001030621420,0,0,1,0,0,0,1,0,0,0,,,,,
3/19/2024,SCN,114,989.001030621421,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,105,989.001030621422,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,174,989.001030621423,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,319,989.001030621424,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,162,989.001030621425,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,186,989.001030621426,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,94,989.001030621427,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,456,989.001030621428,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,390,989.001030621429,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,85,989.001030621430,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,133,989.001030621431,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,106,989.001030621432,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,98,989.001030621433,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,159,989.001030621434,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,554,989.001030621435,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,134,989.001030621436,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,108,989.001030621437,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,110,989.001030621438,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,101,989.001030621439,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,117,989.001030621440,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,175,989.001030621441,0,0,1,0,0,1,1,0,0,0,,,,,
3/19/2024,SCN,96,989.001030621442,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,118,989.001030621443,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,220,989.001030621444,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,113,989.001030621445,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SRN,411,989.001030621446,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,133,989.001030621447,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,93,989.001030621448,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,104,989.001030621449,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,115,989.001030621450,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,167,989.001030621451,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,220,989.001030621452,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,105,989.001030621453,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,382,989.001030621454,0,0,1,0,0,0,1,0,0,0,,,,,
3/19/2024,SCN,138,989.001030621455,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,160,989.001030621456,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,195,989.001030621457,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,114,989.001030621458,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,481,989.001030621459,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,93,989.001030621460,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,80,989.001030621461,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,163,989.001030621462,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,424,989.001030621463,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,100,989.001030621464,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,111,989.001030621465,0,0,0,1,0,0,1,0,0,0,,,,,
3/21/2024,LOC,116,989.001030621466,0,0,0,1,0,0,1,1,0,0,,,,,
3/21/2024,SCN,94,989.001030621467,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,147,989.001030621468,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,151,989.001030621469,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,149,989.001030621470,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,97,989.001030621471,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,167,989.001030621472,0,0,0,1,0,0,0,1,0,0,,,,,
3/21/2024,LOC,160,989.001030621473,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,151,989.001030621474,0,0,0,1,0,1,0,0,0,0,,,,,
3/21/2024,SCN,82,989.001030621475,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,92,989.001030621476,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,107,989.001030621477,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,95,989.001030621478,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,102,989.001030621479,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,123,989.001030621480,0,0,0,1,0,1,0,0,0,0,,,,,
3/21/2024,SCN,99,989.001030621481,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,118,989.001030621482,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,93,989.001030621483,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,133,989.001030621484,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,142,989.001030621485,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,106,989.001030621486,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,109,989.001030621487,0,0,0,1,0,1,0,0,0,0,,,,,
3/21/2024,LOC,93,989.001030621488,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBC,295,989.001030621489,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,134,989.001030621490,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,91,989.001030621491,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,86,989.001030621492,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,268,989.001030621493,0,0,0,1,1,0,1,0,1,0,,,,,
3/21/2024,SCN,156,989.001030621494,0,0,0,1,0,0,0,0,1,0,,,,,
3/21/2024,LOC,100,989.001030621495,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,180,989.001030621496,0,0,0,1,1,0,0,1,1,1,,,,,
3/21/2024,RBC,337,989.001030621497,0,0,0,1,0,0,1,1,0,0,,,,,
3/21/2024,SCN,82,989.001030621498,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,183,989.001030621499,0,0,0,1,0,0,1,0,0,0,,,,,
3/21/2024,SCN,91,989.001030621500,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,82,989.001030621501,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,108,989.001030621502,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,101,989.001030621503,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,87,989.001030621504,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,83,989.001030621505,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,150,989.001030621506,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,125,989.001030621507,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,167,989.001030621508,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,222,989.001030621509,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,111,989.001030621510,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,159,989.001030621511,0,0,0,1,0,0,1,0,0,0,,,,,
3/21/2024,SCN,96,989.001030621512,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,140,989.001030621513,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,288,989.001030621514,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,97,989.001030621515,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,112,989.001030621516,0,0,0,1,1,0,1,1,1,0,,,,,
3/21/2024,LOC,95,989.001030621517,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,110,989.001030621518,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,98,989.001030621519,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,93,989.001030621520,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,87,989.001030621521,0,0,0,1,0,0,1,0,0,0,,,,,
3/21/2024,SCN,96,989.001030621522,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,162,989.001030621523,0,0,0,0,0,0,0,0,0,0,,,,,
3/21/2024,LOC,93,989.001030621524,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,78,989.001030621525,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,97,989.001030621526,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,177,989.001030621527,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,100,989.001030621528,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,92,989.001030621529,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,77,989.001030621530,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,97,989.001030621531,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,100,989.001030621532,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,99,989.001030621533,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,97,989.001030621534,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,122,989.001030621535,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,194,989.001030621536,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,127,989.001030621537,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,107,989.001030621538,0,0,0,1,0,1,0,0,1,0,,,,,
3/21/2024,SCN,94,989.001030621539,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,152,989.001030621540,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,107,989.001030621541,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,80,989.001030621542,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,103,989.001030621543,0,0,0,1,1,0,0,0,0,0,,,,,
3/21/2024,SCN,97,989.001030621544,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,97,989.001030621545,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,190,989.001030621546,0,0,0,1,0,1,0,0,0,0,,,,,
3/21/2024,LOC,97,989.001030621547,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,98,989.001030621548,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,102,989.001030621549,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,212,989.001030621550,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,87,989.001030621551,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,442,989.001030621552,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,187,989.001030621553,0,0,0,1,1,0,0,0,0,0,,,,,
3/21/2024,LOC,153,989.001030621554,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,88,989.001030621555,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,158,989.001030621556,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,85,989.001030621557,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,103,989.001030621558,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,136,989.001030621559,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,RBC,239,989.001030621560,0,0,0,1,0,0,1,1,1,0,,,,,
3/19/2024,SCN,98,989.001040499521,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,94,989.001040499522,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,101,989.001040499523,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,98,989.001040499524,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,179,989.001040499525,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,239,989.001040499526,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,136,989.001040499527,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,LOC,157,989.001040499528,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,101,989.001040499529,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,260,989.001040499530,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,117,989.001040499531,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,125,989.001040499532,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,289,989.001040499533,0,0,1,1,0,0,0,0,0,0,,,,,
3/21/2024,RBT,142,989.001040499534,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,120,989.001040499535,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,235,989.001040499536,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,265,989.001040499537,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,99,989.001040499538,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,LOC,162,989.001040499539,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,194,989.001040499540,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,296,989.001040499541,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,92,989.001040499542,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,355,989.001040499543,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,286,989.001040499544,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,RBT,397,989.001040499545,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,94,989.001040499546,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,87,989.001040499547,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,98,989.001040499548,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,423,989.001040499549,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,104,989.001040499550,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,LOC,175,989.001040499551,0,0,0,1,1,1,0,0,0,0,,,,,
3/19/2024,RBT,123,989.001040499552,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,276,989.001040499553,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,280,989.001040499554,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,97,989.001040499555,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,170,989.001040499556,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,RBT,225,989.001040499557,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,110,989.001040499558,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,299,989.001040499559,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,160,989.001040499560,0,0,1,0,1,1,0,0,0,0,,,,,
3/21/2024,RBT,130,989.001040499561,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,335,989.001040499562,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,91,989.001040499563,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,147,989.001040499564,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,127,989.001040499565,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,RBT,134,989.001040499566,0,0,0,1,0,1,0,0,0,0,,,,,
3/21/2024,LOC,166,989.001040499567,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,305,989.001040499568,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,294,989.001040499569,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,112,989.001040499570,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,83,989.001040499571,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,285,989.001040499572,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,112,989.001040499573,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,98,989.001040499574,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,LOC,163,989.001040499575,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,113,989.001040499576,0,0,1,1,0,0,1,0,0,0,,,,,
3/21/2024,LOC,284,989.001040499577,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,105,989.001040499578,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,LOC,187,989.001040499579,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,105,989.001040499580,0,0,0,1,0,0,0,0,1,0,,,,,
3/19/2024,RBT,505,989.001040499581,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,84,989.001040499582,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,278,989.001040499583,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,257,989.001040499584,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,147,989.001040499585,0,0,1,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,118,989.001040499586,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,340,989.001040499587,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,80,989.001040499588,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,RBT,291,989.001040499589,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,419,989.001040499590,0,0,1,0,0,0,0,1,0,0,,,,,
3/21/2024,RBT,91,989.001040499591,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,98,989.001040499592,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBC,309,989.001040499593,0,0,1,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,132,989.001040499594,0,0,0,1,0,0,0,1,0,0,,,,,
3/21/2024,RBC,287,989.001040499595,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,97,989.001040499596,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,RBT,86,989.001040499597,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,95,989.001040499598,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,94,989.001040499599,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,107,989.001040499600,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,220,989.001040499601,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,LOC,125,989.001040499602,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,197,989.001040499603,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,160,989.001040499604,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,120,989.001040499605,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,94,989.001040499606,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,SCN,98,989.001040499607,0,0,1,0,0,0,0,0,0,0,,,,,
3/21/2024,SCN,103,989.001040499608,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,SCN,92,989.001040499609,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOS,137,989.001040499610,0,0,0,1,0,0,0,0,0,0,,,,,
3/21/2024,LOC,202,989.001040499612,0,0,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,284,989.001040499613,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,149,989.001040499614,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,SCN,90,989.001040499615,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,109,989.001040499616,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,RBC,291,989.001040499617,0,0,1,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,166,989.001040499618,0,0,1,0,0,0,0,0,0,0,,,,,
3/19/2024,LOC,368,989.001040499619,0,0,1,1,0,0,1,0,0,0,,,,,
3/19/2024,SCN,84,989.001040499620,0,0,1,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,279,989.001040499925,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,292,989.001040499926,0,0,0,0,0,1,0,0,0,0,,,,,
4/11/2024,RBC,258,989.001040499928,0,0,0,0,0,0,0,1,0,0,,,,,
4/11/2024,RBC,257,989.001040499929,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,246,989.00104049993,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,293,989.001040499932,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,267,989.001040499937,0,0,0,0,1,0,0,0,0,0,,,,,
4/11/2024,RBC,281,989.001040499938,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,286,989.00104049994,0,0,0,0,0,0,0,0,0,0,,,,,
11/4/2024,RBC,296,989.001040499941,0,0,0,0,0,0,1,0,0,0,,,,,
11/4/2024,RBC,315,989.001040499942,0,0,0,0,0,0,1,1,0,0,,,,,
4/11/2024,RBC,222,989.001040499943,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,292,989.001040499944,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,264,989.001040499945,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,282,989.001040499948,0,0,0,0,1,0,0,0,0,0,,,,,
4/11/2024,RBC,331,989.001040499949,0,0,0,0,0,0,0,0,0,1,,,,,
4/11/2024,RBC,283,989.00104049995,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,283,989.001040499950,0,0,0,0,1,0,1,1,0,0,,,,,
4/11/2024,RBC,271,989.001040499951,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,223,989.001040499953,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,268,989.001040499954,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,317,989.001040499955,0,0,0,0,0,0,0,0,1,1,,,,,
4/11/2024,RBC,280,989.001040499958,0,0,0,0,0,1,0,0,0,0,,,,,
4/11/2024,RBC,267,989.001040499959,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,220,989.001040499961,0,0,0,0,0,0,0,0,0,0,,,,,
3/18/2025,RBC,268,989.001040499963,0,0,0,0,0,0,1,1,0,0,,,,,
4/11/2024,RBC,276,989.001040499966,0,0,0,0,0,1,0,0,0,0,,,,,
4/11/2024,RBC,257,989.001040499968,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,246,989.001040499969,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,284,989.001040499971,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,263,989.001040499972,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,279,989.001040499977,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,284,989.001040499978,0,0,0,0,0,1,0,0,0,0,,,,,
4/11/2024,RBC,252,989.001040499979,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,282,989.001040499981,0,0,0,0,0,1,0,0,0,0,,,,,
4/11/2024,RBC,250,989.001040499982,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,291,989.001040499984,0,0,0,0,1,0,0,0,0,0,,,,,
4/11/2024,RBC,317,989.001040499985,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,240,989.001040499986,0,0,0,0,0,0,0,1,0,0,,,,,
11/4/2024,RBC,300,989.001040499987,0,0,0,0,1,0,1,1,0,0,,,,,
4/11/2024,RBC,252,989.001040499988,0,0,0,0,0,0,0,0,0,0,,,,,
4/11/2024,RBC,257,989.001040499989,0,0,0,0,0,0,0,0,0,0,,,,,
11/4/2024,RBC,311,989.001040499990,0,0,0,0,1,1,0,0,0,0,,,,,
4/11/2024,RBC,286,989.001040499991,0,0,0,0,0,0,0,0,0,0,,,,,
